LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q3,Q3-2004,BRL,Brazilian Real,6,Millions,,,392242.21,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q4,Q4-2004,BRL,Brazilian Real,6,Millions,,,427661.38,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q1,Q1-2005,BRL,Brazilian Real,6,Millions,,,398106.38,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q2,Q2-2005,BRL,Brazilian Real,6,Millions,,,417686.6,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q3,Q3-2005,BRL,Brazilian Real,6,Millions,,,432381.49,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q4,Q4-2005,BRL,Brazilian Real,6,Millions,,,475144.88,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q1,Q1-2006,BRL,Brazilian Real,6,Millions,,,445993.34,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q2,Q2-2006,BRL,Brazilian Real,6,Millions,,,461545.79,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q3,Q3-2006,BRL,Brazilian Real,6,Millions,,,480609.28,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q4,Q4-2006,BRL,Brazilian Real,6,Millions,,,526800.3,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q1,Q1-2007,BRL,Brazilian Real,6,Millions,,,499487.76,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q2,Q2-2007,BRL,Brazilian Real,6,Millions,,,524406.4,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q3,Q3-2007,BRL,Brazilian Real,6,Millions,,,535485.43,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q4,Q4-2007,BRL,Brazilian Real,6,Millions,,,584675.48,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q1,Q1-2008,BRL,Brazilian Real,6,Millions,,,562146.91,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q2,Q2-2008,BRL,Brazilian Real,6,Millions,,,596255.32,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q3,Q3-2008,BRL,Brazilian Real,6,Millions,,,625273.15,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q4,Q4-2008,BRL,Brazilian Real,6,Millions,,,659702.68,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q1,Q1-2009,BRL,Brazilian Real,6,Millions,,,624784.99,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q2,Q2-2009,BRL,Brazilian Real,6,Millions,,,655104.75,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q3,Q3-2009,BRL,Brazilian Real,6,Millions,,,691876.83,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q4,Q4-2009,BRL,Brazilian Real,6,Millions,,,748230.13,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q1,Q1-2010,BRL,Brazilian Real,6,Millions,,,710117.31,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q2,Q2-2010,BRL,Brazilian Real,6,Millions,,,741370.19,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q3,Q3-2010,BRL,Brazilian Real,6,Millions,,,776672.33,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q4,Q4-2010,BRL,Brazilian Real,6,Millions,,,850973.17,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q1,Q1-2011,BRL,Brazilian Real,6,Millions,,,801371.4,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q2,Q2-2011,BRL,Brazilian Real,6,Millions,,,847668.9,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q3,Q3-2011,BRL,Brazilian Real,6,Millions,,,867639.28,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q4,Q4-2011,BRL,Brazilian Real,6,Millions,,,938172.42,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q1,Q1-2012,BRL,Brazilian Real,6,Millions,,,889240.14,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q2,Q2-2012,BRL,Brazilian Real,6,Millions,,,933633.77,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q3,Q3-2012,BRL,Brazilian Real,6,Millions,,,969103.67,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q4,Q4-2012,BRL,Brazilian Real,6,Millions,,,1057036.42,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q1,Q1-2013,BRL,Brazilian Real,6,Millions,,,992206.03,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q2,Q2-2013,BRL,Brazilian Real,6,Millions,,,1053022.15,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q3,Q3-2013,BRL,Brazilian Real,6,Millions,,,1077510.61,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q4,Q4-2013,BRL,Brazilian Real,6,Millions,,,1174958.21,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q1,Q1-2014,BRL,Brazilian Real,6,Millions,,,1118288.51,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q2,Q2-2014,BRL,Brazilian Real,6,Millions,,,1157528.71,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q3,Q3-2014,BRL,Brazilian Real,6,Millions,,,1184934.1,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q4,Q4-2014,BRL,Brazilian Real,6,Millions,,,1284526.67,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q1,Q1-2015,BRL,Brazilian Real,6,Millions,,,1202984.79,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q2,Q2-2015,BRL,Brazilian Real,6,Millions,,,1228863.42,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q3,Q3-2015,BRL,Brazilian Real,6,Millions,,,1247518.85,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q4,Q4-2015,BRL,Brazilian Real,6,Millions,,,1341601.95,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q1,Q1-2016,BRL,Brazilian Real,6,Millions,,,1258899.25,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q2,Q2-2016,BRL,Brazilian Real,6,Millions,,,1298495.41,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q3,Q3-2016,BRL,Brazilian Real,6,Millions,,,1319305.57,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q4,Q4-2016,BRL,Brazilian Real,6,Millions,,,1429080.77,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q1,Q1-2017,BRL,Brazilian Real,6,Millions,,,1322288.42,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q2,Q2-2017,BRL,Brazilian Real,6,Millions,,,1370749.36,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q3,Q3-2017,BRL,Brazilian Real,6,Millions,,,1384084.42,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q4,Q4-2017,BRL,Brazilian Real,6,Millions,,,1495734.8,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,BRL,Brazilian Real,6,Millions,,,1388861.46,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,BRL,Brazilian Real,6,Millions,,,1423041.14,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,BRL,Brazilian Real,6,Millions,,,1460050.52,,
BRA,Brazil,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,BRL,Brazilian Real,6,Millions,,,1569311.16,,
